method,query_kind,adapters,predicted_score,heldout_score,feasible,predicted_weights,heldout_weights,coefficient_regret,margins,obstructing_tasks,certificate_type,grid_points,primal_upper,dual_lower,certificate_gap,dual_weights,certificate_message,psd_projected,quadratic_min_eigenvalue,quadratic_psd_adjustment,unprojected_jet_max,error
magnitude_prune,pair,laquythang_8444c3be_8779_4769+laquythang_efe15045_778f_4dfa,35.90667440768329,33.200016689300504,0,"[0.308799241846314, 0.691200758153686]","[0.2, 0.8]",6.354165077209473,"{""laquythang_8444c3be_8779_4769"": -29.544714164733854, ""laquythang_efe15045_778f_4dfa"": -33.200016689300504}",laquythang_efe15045_778f_4dfa,continuous_primal_dual_psd,4,35.90667440768329,35.90667440768321,7.815970093361102e-14,"[0.29196448574744477, 0.7080355142525552]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,25.04050731658924,0.0,35.90667440768329,
magnitude_prune,pair,laquythang_8444c3be_8779_4769+cunghoctienganh_c1cf0152_7ae6,7.552954030036894,13.23789663314816,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""cunghoctienganh_c1cf0152_7ae6"": -12.574997615814176, ""laquythang_8444c3be_8779_4769"": -13.23789663314816}",laquythang_8444c3be_8779_4769,continuous_primal_dual_psd,4,7.552954030036894,7.552954030036894,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,3.6236643791197762,0.0,7.5529540300368945,
magnitude_prune,pair,laquythang_8444c3be_8779_4769+cunghoctienganh_4909ad74_a335,25.967688393740993,33.484092426300016,0,"[0.4279366855563757, 0.5720633144436242]","[0.6, 0.4]",1.6572117805480957,"{""cunghoctienganh_4909ad74_a335"": -26.7700702667236, ""laquythang_8444c3be_8779_4769"": -33.484092426300016}",laquythang_8444c3be_8779_4769,continuous_primal_dual_psd,4,25.967688393740993,25.967688393740993,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,127.20316648483275,0.0,25.967688393740993,
magnitude_prune,pair,laquythang_efe15045_778f_4dfa+cunghoctienganh_c1cf0152_7ae6,-2.4089684072050517,7.783344459533659,0,"[0.35323150392755037, 0.6467684960724496]","[0.2, 0.8]",6.562495231628418,"{""cunghoctienganh_c1cf0152_7ae6"": -7.783344459533659, ""laquythang_efe15045_778f_4dfa"": -6.950011920928922}",cunghoctienganh_c1cf0152_7ae6,continuous_primal_dual_psd,4,-2.4089684072050517,-2.4089684072050517,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,206.57569169998172,0.0,-2.4089684072050517,
magnitude_prune,pair,laquythang_efe15045_778f_4dfa+cunghoctienganh_4909ad74_a335,24.631432822270305,51.54280967712399,0,"[0.6182022494150152, 0.3817977505849848]","[0.2, 0.8]",2.5757431983947754,"{""cunghoctienganh_4909ad74_a335"": -51.54280967712399, ""laquythang_efe15045_778f_4dfa"": -40.70002145767209}",cunghoctienganh_4909ad74_a335,continuous_primal_dual_psd,4,24.631432822270305,24.631432822270305,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,34.555047750472994,0.0,24.631432822270305,
magnitude_prune,pair,laquythang_efe15045_778f_4dfa+cunghoctienganh_b7496e73_1762,22.161685585346014,19.658342075347868,0,"[0.3799981724292633, 0.6200018275707366]","[0.8, 0.2]",8.20072889328003,"{""cunghoctienganh_b7496e73_1762"": -19.658342075347868, ""laquythang_efe15045_778f_4dfa"": -19.563630294799772}",cunghoctienganh_b7496e73_1762,continuous_primal_dual_psd,4,22.161685585346014,22.161685585343584,2.4300561562995426e-12,"[0.5995165278428047, 0.4004834721571952]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-72.31533527374269,72.31533527374269,22.161685585346014,
magnitude_prune,pair,cunghoctienganh_c1cf0152_7ae6+cunghoctienganh_4909ad74_a335,19.56955678462977,9.658339691162077,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""cunghoctienganh_4909ad74_a335"": -7.186749649047819, ""cunghoctienganh_c1cf0152_7ae6"": -9.658339691162077}",cunghoctienganh_c1cf0152_7ae6,continuous_primal_dual_psd,4,19.56955678462977,19.56955678462977,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-26.86098217964168,26.86098217964168,10.974042487144432,
magnitude_prune,pair,cunghoctienganh_c1cf0152_7ae6+cunghoctienganh_b7496e73_1762,4.081979465484572,5.453780364990202,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""cunghoctienganh_b7496e73_1762"": -5.453780364990202, ""cunghoctienganh_c1cf0152_7ae6"": -5.074992847442594}",cunghoctienganh_b7496e73_1762,continuous_primal_dual_psd,4,4.081979465484572,4.081979465484572,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,134.12326574325573,0.0,4.081979465484572,
magnitude_prune,pair,cunghoctienganh_c1cf0152_7ae6+chauhoang_4909ad74_a335_4972_9,5.208191943168613,12.745454978942838,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""chauhoang_4909ad74_a335_4972_9"": -12.745454978942838, ""cunghoctienganh_c1cf0152_7ae6"": -6.012502384185758}",chauhoang_4909ad74_a335_4972_9,continuous_primal_dual_psd,4,5.208191943168613,5.208191943168613,0.0,"[1.0, 5.551115123125783e-17]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,29.18288111686701,0.0,5.208191943168613,
magnitude_prune,pair,cunghoctienganh_4909ad74_a335+cunghoctienganh_b7496e73_1762,17.116614716874462,37.49925203323361,0,"[0.42532818083718404, 0.574671819162816]","[0.6, 0.4]",5.8806657791137695,"{""cunghoctienganh_4909ad74_a335"": -37.49925203323361, ""cunghoctienganh_b7496e73_1762"": -33.427277278900114}",cunghoctienganh_4909ad74_a335,continuous_primal_dual_psd,4,17.116614716874462,17.116614716874462,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,136.11763715744019,0.0,17.11661471687446,
magnitude_prune,pair,cunghoctienganh_4909ad74_a335+chauhoang_4909ad74_a335_4972_9,78.51874222312522,84.13750238418575,0,"[0.47049234108868926, 0.5295076589113108]","[0.8, 0.2]",14.242398738861084,"{""chauhoang_4909ad74_a335_4972_9"": -76.9500166893005, ""cunghoctienganh_4909ad74_a335"": -84.13750238418575}",cunghoctienganh_4909ad74_a335,continuous_primal_dual_psd,4,78.51874222312522,78.51874222312522,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,23.237019777297753,0.0,78.5187422231252,
magnitude_prune,pair,cunghoctienganh_4909ad74_a335+chauhoang_2aa4f343_5524_f86e_b,35.94345338344574,54.09015722274777,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""chauhoang_2aa4f343_5524_f86e_b"": -47.57501192092892, ""cunghoctienganh_4909ad74_a335"": -54.09015722274777}",cunghoctienganh_4909ad74_a335,continuous_primal_dual_psd,4,35.94345338344574,35.94345338344574,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,25.040060281753544,0.0,35.94345338344574,
magnitude_prune,pair,cunghoctienganh_b7496e73_1762+chauhoang_4909ad74_a335_4972_9,13.85312592540047,14.809849929809538,0,"[0.5412479005429873, 0.4587520994570127]","[0.6, 0.4]",0.0,"{""chauhoang_4909ad74_a335_4972_9"": -10.700002384185758, ""cunghoctienganh_b7496e73_1762"": -14.809849929809538}",cunghoctienganh_b7496e73_1762,continuous_primal_dual_psd,4,13.85312592540047,13.85312592540047,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,129.80759143829334,0.0,13.85312592540047,
magnitude_prune,pair,cunghoctienganh_b7496e73_1762+chauhoang_2aa4f343_5524_f86e_b,15.10454576621941,33.61666507720944,0,"[0.4344514770760546, 0.5655485229239454]","[0.4, 0.6]",0.0,"{""chauhoang_2aa4f343_5524_f86e_b"": -21.012511920928922, ""cunghoctienganh_b7496e73_1762"": -33.61666507720944}",cunghoctienganh_b7496e73_1762,continuous_primal_dual_psd,4,15.10454576621941,15.10454576621941,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,261.4273130893706,0.0,15.10454576621941,
magnitude_prune,pair,cunghoctienganh_b7496e73_1762+duyphu_4909ad74_a335_4972_9ed8,50.87237424850464,48.10529060363766,0,"[0.2, 0.8]","[0.4, 0.6]",13.522744178771973,"{""cunghoctienganh_b7496e73_1762"": -48.10529060363766, ""duyphu_4909ad74_a335_4972_9ed8"": -42.46281690597531}",cunghoctienganh_b7496e73_1762,continuous_primal_dual_psd,4,50.87237424850464,50.87237424850464,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-186.55300140380862,186.55300140380862,47.14131422042846,
magnitude_prune,pair,chauhoang_4909ad74_a335_4972_9+chauhoang_2aa4f343_5524_f86e_b,38.60475103270778,47.97271795272824,0,"[0.46601531584810285, 0.5339846841518971]","[0.2, 0.8]",6.060600280761719,"{""chauhoang_2aa4f343_5524_f86e_b"": -39.55415792465207, ""chauhoang_4909ad74_a335_4972_9"": -47.97271795272824}",chauhoang_4909ad74_a335_4972_9,continuous_primal_dual_psd,4,38.60475103270778,38.60475103270778,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,113.34493756294252,0.0,38.60475103270778,
magnitude_prune,pair,chauhoang_4909ad74_a335_4972_9+duyphu_4909ad74_a335_4972_9ed8,38.77386159896851,36.597421836852995,0,"[0.2, 0.8]","[0.6, 0.4]",2.3980259895324707,"{""chauhoang_4909ad74_a335_4972_9"": -33.76818008422848, ""duyphu_4909ad74_a335_4972_9ed8"": -36.597421836852995}",duyphu_4909ad74_a335_4972_9ed8,continuous_primal_dual_psd,4,38.77386159896851,38.77386159896851,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-65.57807326316836,65.57807326316836,37.46230013370514,
magnitude_prune,pair,chauhoang_4909ad74_a335_4972_9+duyphu_0112d9da_9934_4614_b233,17.64270014762875,27.20642395019528,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""chauhoang_4909ad74_a335_4972_9"": -17.972734642028776, ""duyphu_0112d9da_9934_4614_b233"": -27.20642395019528}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,17.64270014762875,17.64270014762875,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,26.04186534881583,0.0,17.64270014762875,
magnitude_prune,pair,chauhoang_2aa4f343_5524_f86e_b+duyphu_4909ad74_a335_4972_9ed8,38.311760497093196,38.512495231628385,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""chauhoang_2aa4f343_5524_f86e_b"": -38.512495231628385, ""duyphu_4909ad74_a335_4972_9ed8"": -34.28974456787106}",chauhoang_2aa4f343_5524_f86e_b,continuous_primal_dual_psd,4,38.311760497093196,38.311760497093196,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,13.731271028518696,0.0,38.311760497093196,
magnitude_prune,pair,chauhoang_2aa4f343_5524_f86e_b+duyphu_0112d9da_9934_4614_b233,15.154337574413915,19.762495231628385,0,"[0.21946412659518835, 0.7805358734048117]","[0.2, 0.8]",0.0,"{""chauhoang_2aa4f343_5524_f86e_b"": -19.762495231628385, ""duyphu_0112d9da_9934_4614_b233"": -18.578782749175993}",chauhoang_2aa4f343_5524_f86e_b,continuous_primal_dual_psd,4,15.154337574413915,15.154337574413914,1.7763568394002505e-15,"[0.10614573714586735, 0.8938542628541326]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-32.31540322303779,32.31540322303779,15.154337574413915,
magnitude_prune,pair,chauhoang_2aa4f343_5524_f86e_b+phungkhaccuong_2b1522e6_bef2_7,20.24640030860899,16.533342075347868,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""chauhoang_2aa4f343_5524_f86e_b"": -16.533342075347868, ""phungkhaccuong_2b1522e6_bef2_7"": -12.462821674346891}",chauhoang_2aa4f343_5524_f86e_b,continuous_primal_dual_psd,4,20.24640030860899,20.24640030860899,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,27.006864547729467,0.0,20.24640030860899,
