method,query_kind,adapters,predicted_score,heldout_score,feasible,predicted_weights,heldout_weights,coefficient_regret,margins,obstructing_tasks,certificate_type,grid_points,primal_upper,dual_lower,certificate_gap,dual_weights,certificate_message,psd_projected,quadratic_min_eigenvalue,quadratic_psd_adjustment,unprojected_jet_max,error
linear,pair,hongngo_9d92894f_7b7b_49e0_8f3+versil91_474890ea_012d_4a25_96,11.996871900558807,4.878570290001397,0,"[0.20000000000000648, 0.7999999999999935]","[0.2, 0.8]",0.0,"{""hongngo_9d92894f_7b7b_49e0_8f3"": -0.6388337135314615, ""versil91_474890ea_012d_4a25_96"": -4.878570290001397}",versil91_474890ea_012d_4a25_96,continuous_primal_dual_psd,4,11.996871900558807,11.996871900558807,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,75.28424263000481,0.0,11.996871900558808,
linear,pair,lhong4759_f68c5c87_934d_4399_b+cunghoctienganh_4909ad74_a335,63.649546536985135,42.57500476837155,0,"[0.2924721911399941, 0.7075278088600059]","[0.6, 0.4]",14.999997615814209,"{""cunghoctienganh_4909ad74_a335"": -42.57500476837155, ""lhong4759_f68c5c87_934d_4399_b"": -38.61667222976681}",cunghoctienganh_4909ad74_a335,continuous_primal_dual_psd,4,63.649546536985135,63.649546536978534,6.600942015211331e-12,"[0.3773529470301343, 0.6226470529698657]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-139.28636908531212,139.28636908531212,63.649546536985135,
linear,pair,tuanna08go_6af2bb68_a65f_4331+nbninh_0d8b128b_8753_46c3_b80f,21.039154005051074,0.32962934705946306,0,"[0.7999999999999944, 0.20000000000000562]","[0.8, 0.2]",0.0,"{""nbninh_0d8b128b_8753_46c3_b80f"": 3.178188133239779, ""tuanna08go_6af2bb68_a65f_4331"": -0.32962934705946306}",tuanna08go_6af2bb68_a65f_4331,continuous_primal_dual_psd,4,21.039154005051074,21.039154005051074,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-54.45122718811038,54.45122718811038,3.614761304855996,
linear,pair,versil91_01a5620a_fb5f_4bab_94+denbeo_d9ae91c0_fed9_4fb4_8ddd,50.16773886680606,4.301362082830719,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""denbeo_d9ae91c0_fed9_4fb4_8ddd"": -0.5718023300170572, ""versil91_01a5620a_fb5f_4bab_94"": -4.301362082830719}",versil91_01a5620a_fb5f_4bab_94,continuous_primal_dual_psd,4,50.16773886680606,50.16773886680606,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-120.26488780975362,120.26488780975362,11.682974767684897,
linear,pair,phungkhaccuong_a992b7f5_9d18_c+datlaaaaaaa_0dbe42c8_b07b_4785,41.8283467732459,23.82500476837155,0,"[0.6986546583331728, 0.30134534166682725]","[0.8, 0.2]",9.79166030883789,"{""datlaaaaaaa_0dbe42c8_b07b_4785"": -23.736873340606657, ""phungkhaccuong_a992b7f5_9d18_c"": -23.82500476837155}",phungkhaccuong_a992b7f5_9d18_c,continuous_primal_dual_psd,4,41.8283467732459,41.8283467732459,0.0,"[1.0, 5.551115123125783e-17]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,153.4093916416168,0.0,41.82834677324589,
linear,pair,versil91_e9f26c47_9b78_4e3f_81+tuanna08go_7647f014_8af3_4266,-0.33576345392728657,-0.6188978000511058,1,"[0.3031582035554726, 0.6968417964445274]","[0.6, 0.4]",0.10102243516903797,"{""tuanna08go_7647f014_8af3_4266"": 0.6188978000511058, ""versil91_e9f26c47_9b78_4e3f_81"": 2.050008583101598}",tuanna08go_7647f014_8af3_4266,continuous_primal_dual_psd,4,-0.33576345392728657,-0.33576345392728657,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,3.9256235963849915,0.0,-0.3357634539272866,
linear,pair,duyphu_4909ad74_a335_4972_9ed8+mrhungddddh_9b1deaac_4565_48f2,20.17913692379659,23.98161001205441,0,"[0.5123664842886887, 0.4876335157113113]","[0.6, 0.4]",0.0,"{""duyphu_4909ad74_a335_4972_9ed8"": -23.98161001205441, ""mrhungddddh_9b1deaac_4565_48f2"": -13.512495231628385}",duyphu_4909ad74_a335_4972_9ed8,continuous_primal_dual_psd,4,20.17913692379659,20.17913692379659,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,248.10582399368286,0.0,20.17913692379659,
linear,pair,thaffggg_8c87f3d3_d4bb_475a_a8+nhung02_08157847_d833_4d45_90f,65.24829454421995,47.455528450012174,0,"[0.2, 0.8]","[0.4, 0.6]",14.310193061828613,"{""nhung02_08157847_d833_4d45_90f"": -46.18077583312985, ""thaffggg_8c87f3d3_d4bb_475a_a8"": -47.455528450012174}",thaffggg_8c87f3d3_d4bb_475a_a8,continuous_primal_dual_psd,4,65.24829454421995,65.24829454421995,0.0,"[1.6653345369377348e-16, 0.9999999999999998]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-515.7433450222015,515.7433450222015,62.88749463558194,
linear,pair,taronklm_trained_model+duyphu_7aba420b_74ac_4209_b514,-19.585700773963374,-0.6878809532331494,1,"[0.3589582779503736, 0.6410417220496264]","[0.6, 0.4]",0.09053098672447968,"{""duyphu_7aba420b_74ac_4209_b514"": 28.15525226593021, ""taronklm_trained_model"": 0.6878809532331494}",taronklm_trained_model,continuous_primal_dual_psd,4,-19.585700773963374,-19.585700773963374,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,500.00011920928955,0.0,-19.585700773963378,
linear,pair,datlaaaaaaa_cc1f8701_0976_4f48+nbninh_c4ae10ba_efe4_401e_8dd7,10.239663791656433,21.671727371215788,0,"[0.2, 0.8]","[0.2, 0.8]",0.0,"{""datlaaaaaaa_cc1f8701_0976_4f48"": 0.3416626930237143, ""nbninh_c4ae10ba_efe4_401e_8dd7"": -21.671727371215788}",nbninh_c4ae10ba_efe4_401e_8dd7,continuous_primal_dual_psd,4,10.239663791656433,10.239663791656433,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,16.810313784993244,0.0,10.239663791656433,
linear,pair,mrhungddddh_911f6275_22fd_4f41+mrhunghddddd_d692685b_fdb4_477,25.287569874806422,15.491667461395231,0,"[0.6216730223667791, 0.3783269776332209]","[0.6, 0.4]",0.0,"{""mrhungddddh_911f6275_22fd_4f41"": -15.491667461395231, ""mrhunghddddd_d692685b_fdb4_477"": -7.887509536743131}",mrhungddddh_911f6275_22fd_4f41,continuous_primal_dual_psd,4,25.287569874806422,25.287569874806422,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,84.23462510108956,0.0,25.287569874806422,
linear,pair,laquythang_8444c3be_8779_4769+chauhoang_4909ad74_a335_4972_9,64.59583230018617,52.366676998138395,0,"[0.2, 0.8]","[0.4, 0.6]",6.354165077209473,"{""chauhoang_4909ad74_a335_4972_9"": -39.43033523559567, ""laquythang_8444c3be_8779_4769"": -52.366676998138395}",laquythang_8444c3be_8779_4769,continuous_primal_dual_psd,4,64.59583230018617,64.59583230018617,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-96.35388851165756,96.35388851165756,62.66875452995303,
linear,pair,chauhoang_2aa4f343_5524_f86e_b+duyphu_0112d9da_9934_4614_b233,37.90551156696667,27.44680948257443,0,"[0.41239595900471115, 0.5876040409952888]","[0.6, 0.4]",3.5416603088378906,"{""chauhoang_2aa4f343_5524_f86e_b"": -26.14070482254025, ""duyphu_0112d9da_9934_4614_b233"": -27.44680948257443}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,37.90551156696667,37.90551156696667,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,42.968541383743265,0.0,37.90551156696667,
linear,pair,tuanna08go_c1cf0152_7ae6_43b6+versil91_63cd5c4a_5a68_4c25_bd,0.19315848565141214,0.4419309586128336,0,"[0.2, 0.8]","[0.4, 0.6]",0.9032342615391998,"{""tuanna08go_c1cf0152_7ae6_43b6"": 1.6717999458313315, ""versil91_63cd5c4a_5a68_4c25_bd"": -0.4419309586128336}",versil91_63cd5c4a_5a68_4c25_bd,continuous_primal_dual_psd,4,0.19315848565141214,0.19315848565141214,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-6.64559662280505,6.64559662280505,0.06024655319531111,
linear,pair,cunghoctienganh_b7496e73_1762+hongngo_687b8c72_c89b_4cb7_b7c,23.804172945022554,47.066548538207975,0,"[0.2, 0.8]","[0.4, 0.6]",0.650489330291748,"{""cunghoctienganh_b7496e73_1762"": -44.70568008422848, ""hongngo_687b8c72_c89b_4cb7_b7c"": -47.066548538207975}",hongngo_687b8c72_c89b_4cb7_b7c,continuous_primal_dual_psd,4,23.804172945022554,23.804172945022554,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-177.08361148834243,177.08361148834243,20.262500715255705,
linear,pair,nblinh63_0eb73af3_0631_437a_ad+mrhungddddh_fe499423_02f3_4cfd,90.97100278094015,73.71136255264278,0,"[0.23190394986140792, 0.7680960501385921]","[0.2, 0.8]",0.0,"{""mrhungddddh_fe499423_02f3_4cfd"": -72.02210731506344, ""nblinh63_0eb73af3_0631_437a_ad"": -73.71136255264278}",nblinh63_0eb73af3_0631_437a_ad,continuous_primal_dual_psd,4,90.97100278094015,90.9710027809233,1.6854073692229576e-11,"[0.09853118616400293, 0.9014688138359971]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-48.76896739006077,48.76896739006077,90.97100278094017,
linear,pair,nbninh_a1f78795_1b61_4923_9235+nhung03_7b6cdc3c_7130_4c2c_a2c,94.34534378051755,89.7435695648193,0,"[0.2, 0.8]","[0.4, 0.6]",4.602253437042236,"{""nbninh_a1f78795_1b61_4923_9235"": -89.7435695648193, ""nhung03_7b6cdc3c_7130_4c2c_a2c"": -39.04135532379147}",nbninh_a1f78795_1b61_4923_9235,continuous_primal_dual_psd,4,94.34534378051755,94.34534378051755,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,8.877813816070173,0.0,94.34534378051755,
linear,pair,cunghoctienganh_c1cf0152_7ae6+nhung02_db2c9545_4607_487b_9cc,93.00151236057282,10.84205217361447,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""cunghoctienganh_c1cf0152_7ae6"": -10.491660308837858, ""nhung02_db2c9545_4607_487b_9cc"": -10.84205217361447}",nhung02_db2c9545_4607_487b_9cc,continuous_primal_dual_psd,4,93.00151236057282,93.00151236057282,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-256.9930255413056,256.9930255413056,12.523328733444089,
